Model|EmbSize|CellType|n_Layers|Hidden|Dropout|Optimizer|LR|L2|EPs|BestValidAUC|TestAUC|atEpoch
Model|EmbSize|CellType|n_Layers|Hidden|Dropout|Optimizer|LR|L2|EPs|BestValidAUC|TestAUC|atEpoch
Model|EmbSize|CellType|n_Layers|Hidden|Dropout|Optimizer|LR|L2|EPs|BestValidAUC|TestAUC|atEpoch
Model|EmbSize|CellType|n_Layers|Hidden|Dropout|Optimizer|LR|L2|EPs|BestValidAUC|TestAUC|atEpoch
Model|EmbSize|CellType|n_Layers|Hidden|Dropout|Optimizer|LR|L2|EPs|BestValidAUC|TestAUC|atEpoch
Model|EmbSize|CellType|n_Layers|Hidden|Dropout|Optimizer|LR|L2|EPs|BestValidAUC|TestAUC|atEpoch
Model|EmbSize|CellType|n_Layers|Hidden|Dropout|Optimizer|LR|L2|EPs|BestValidAUC|TestAUC|atEpoch
RNN|64|RNN|1|256|0.3714|Adamax|0.00020306190504066393|2.124081979636117e-05|1.0401629599232627e-06|0.689264 |0.698618 |24 
RNN|256|RNN|2|32|0.4431|Adamax|0.0025687578890364825|0.00012875045921300046|9.488336059148704e-07|0.671612 |0.686105 |12 
RNN|32|RNN|1|64|0.3625|Adamax|0.0004453790003194303|0.10919429196301993|1.0611171577974345e-06|0.582298 |0.582849 |9 
RNN|32|RNN|1|256|0.0697|Adamax|0.00039728386281480177|3.4016236051085716e-05|0.00010603580676729355|0.658274 |0.669308 |24 
RNN|32|RNN|1|32|0.6942|Adamax|0.04465830017038395|0.0047177587245164476|2.7498393019689088e-06|0.663904 |0.668904 |10 
RNN|32|RNN|3|512|0.0|Adamax|0.049787068367863944|1.670170079024566e-05|3.059023205018258e-07|0.505349 |0.494787 |3 
RNN|512|RNN|1|32|1.0|Adamax|0.00012340980408667956|1.670170079024566e-05|0.00012340980408667956|0.662781 |0.664297 |24 
RNN|512|RNN|3|512|1.0|Adamax|0.049787068367863944|0.1353352832366127|0.00012340980408667956|0.500000 |0.500000 |0 
RNN|32|RNN|1|32|0.0|Adamax|0.00012340980408667956|1.670170079024566e-05|3.059023205018258e-07|0.598611 |0.631524 |24 
RNN|512|RNN|1|32|0.0|Adamax|0.049787068367863944|0.1353352832366127|3.059023205018258e-07|0.629239 |0.630384 |2 
RNN|512|RNN|1|512|1.0|Adamax|0.00012340980408667956|0.0016210514095503178|3.059023205018258e-07|0.714524 |0.733623 |15 
RNN|512|RNN|1|32|1.0|Adamax|0.049787068367863944|1.670170079024566e-05|0.00012340980408667956|0.671944 |0.670207 |11 
RNN|512|RNN|1|512|1.0|Adamax|0.00012340980408667956|1.670170079024566e-05|1.1226063075909908e-05|0.729592 |0.736043 |21 
RNN|512|RNN|1|512|0.0|Adamax|0.00012340980408667956|1.670170079024566e-05|3.059023205018258e-07|0.725072 |0.738800 |12 
RNN|512|RNN|1|512|0.0|Adamax|0.00012340980408667956|0.00047659003673932067|2.0055283528603963e-05|0.721206 |0.735654 |20 
RNN|512|RNN|1|32|1.0|Adamax|0.0016201265761135915|0.002565095229013237|1.3164691496309945e-05|0.689884 |0.708921 |8 
RNN|512|RNN|1|32|1.0|Adamax|0.049787068367863944|0.00011656584827151323|3.059023205018258e-07|0.669550 |0.662895 |4 
RNN|512|RNN|1|512|0.0|Adamax|0.00012340980408667956|7.464460869010023e-05|3.4528294004244886e-06|0.718340 |0.740272 |22 
RNN|512|RNN|1|512|1.0|Adamax|0.0006534188904216813|0.0001494409151703083|8.772669120434248e-07|0.718385 |0.733295 |6 
RNN|512|RNN|1|512|0.0|Adamax|0.00012340980408667956|1.670170079024566e-05|0.00012340980404085974|0.721279 |0.726778 |16 
RNN|512|RNN|3|512|1.0|Adamax|0.00012340980408667956|1.670170079024566e-05|2.0230552106941987e-05|0.500000 |0.500000 |0 
RNN|32|RNN|1|32|0.0|Adamax|0.049787068367863944|0.1353352832366127|0.00012340980408667956|0.524680 |0.521741 |5 
RNN|32|RNN|1|512|1.0|Adamax|0.049787068367863944|1.670170079024566e-05|0.00012340980408667956|0.643885 |0.630664 |2 
RNN|32|RNN|1|512|1.0|Adamax|0.00012340980408667956|0.001168825112881005|0.00012340980408667956|0.660996 |0.659187 |23 
RNN|32|RNN|1|32|0.0|Adamax|0.006871981756559737|1.670170079024566e-05|0.00012340980408667956|0.674683 |0.670647 |5 
RNN|512|RNN|1|32|0.0|Adamax|0.0005676164345048564|0.0008874579690249249|3.059023205018258e-07|0.708078 |0.700362 |24 
RNN|32|RNN|1|512|0.0|Adamax|0.00012340980408667956|1.670170079024566e-05|0.00012340980408667956|0.667918 |0.674294 |22 
RNN|512|RNN|1|512|0.0|Adamax|0.00012340980408667956|0.1353352832366127|0.00012340980408667956|0.695386 |0.702603 |8 
RNN|512|RNN|1|512|0.0|Adamax|0.00012340980408667956|0.1353352832366127|3.059023205018258e-07|0.692887 |0.705457 |9 
RNN|512|RNN|1|32|1.0|Adamax|0.0008785223560480383|1.670170079024566e-05|3.059023205018258e-07|0.687698 |0.688984 |12 
RNN|128|RNN|1|256|0.0|Adamax|0.002017970602374516|0.0002766615615116783|0.00012340980408667956|0.705806 |0.695370 |10 
RNN|512|RNN|1|32|1.0|Adamax|0.00012340980408667956|0.1353352832366127|3.059023205018258e-07|0.665177 |0.674708 |24 
RNN|128|RNN|1|128|1.0|Adamax|0.0017935228723251148|2.336125467320656e-05|1.510514666598628e-05|0.696891 |0.697314 |9 
RNN|32|RNN|1|512|1.0|Adamax|0.000623263541746378|0.00026396105720306146|3.059023205018258e-07|0.664356 |0.667520 |7 
RNN|512|RNN|1|32|0.0|Adamax|0.00012340980408667956|0.014685890022159356|0.00012340980408667956|0.677769 |0.682201 |24 
RNN|256|RNN|1|32|0.0|Adamax|0.010661342480958898|0.00018147653011054768|9.380050064033631e-06|0.673950 |0.686512 |1 
RNN|512|RNN|1|512|1.0|Adamax|0.003711715445605871|0.05068532830898988|3.059023205018258e-07|0.677554 |0.690324 |3 
RNN|256|RNN|1|128|0.0|Adamax|0.0003795587722046483|0.0001414708538204696|3.065771263822472e-07|0.724742 |0.721457 |20 
RNN|256|RNN|1|512|1.0|Adamax|0.00012340980408667956|1.670170079024566e-05|3.059023205018258e-07|0.719178 |0.737146 |21 
RNN|128|RNN|1|256|0.0|Adamax|0.0002996322655869304|0.00041088012136436964|3.63366358119228e-06|0.706889 |0.708790 |24 
RNN|512|RNN|3|32|1.0|Adamax|0.0032988292577900815|0.04444476911382348|3.059023205018258e-07|0.500000 |0.500000 |0 
RNN|512|RNN|1|512|1.0|Adamax|0.00012340980408667956|0.00714737787388463|0.00012340980408667956|0.719697 |0.731273 |14 
RNN|64|RNN|1|32|1.0|Adamax|0.0054970331953928505|0.0005889820586116114|3.059023205018258e-07|0.692164 |0.690308 |10 
RNN|512|RNN|1|128|1.0|Adamax|0.00012340980408667956|0.1040526670507512|1.734178146001594e-05|0.696891 |0.710075 |18 
RNN|32|RNN|3|32|1.0|Adamax|0.049787068367863944|5.94637649870012e-05|0.00012340980408667956|0.500000 |0.500000 |0 
RNN|32|RNN|1|512|1.0|Adamax|0.049787068367863944|0.1353352832366127|3.059023205018258e-07|0.601045 |0.621548 |6 
RNN|512|RNN|1|512|0.0|Adamax|0.049787068367863944|1.670170079024566e-05|0.00012340980408667956|0.677499 |0.685642 |4 
RNN|512|RNN|1|512|0.0|Adamax|0.049787068367863944|0.09080295065860758|0.00012340980408667956|0.636956 |0.633054 |3 
RNN|512|RNN|1|256|0.0|Adamax|0.000555275615510594|1.670170079024566e-05|1.719257100329455e-06|0.717007 |0.730697 |8 
RNN|128|RNN|1|64|1.0|Adamax|0.00014260058284532853|0.0002480227680036427|1.671770208218471e-06|0.676504 |0.683580 |23 
RNN|128|RNN|1|32|0.0|Adamax|0.006311893196994331|1.8168932107847476e-05|6.192761786305945e-07|0.693329 |0.695242 |11 
RNN|256|RNN|1|256|1.0|Adamax|0.0004901473019952674|0.0001560418494680908|0.00012340980408667956|0.722257 |0.721450 |19 
RNN|512|RNN|1|128|0.0|Adamax|0.0011206799124314597|1.670170079024566e-05|0.00012340980408667956|0.703240 |0.723067 |6 
RNN|128|RNN|1|512|1.0|Adamax|0.0004886881842577247|6.753722087236262e-05|0.00012340980408667956|0.707408 |0.722148 |15 
RNN|256|RNN|1|256|0.0|Adamax|0.00012340980408667956|8.604620519942564e-05|3.059023205018258e-07|0.707547 |0.730169 |22 
RNN|512|RNN|1|256|0.3174|Adamax|0.00016352129601402508|0.009714304934189457|5.316769018099487e-06|0.716656 |0.737478 |17 
RNN|256|RNN|1|256|1.0|Adamax|0.003220918850497567|0.005596671881657612|9.003112679304864e-05|0.704765 |0.710413 |5 
RNN|256|RNN|1|512|0.9276|Adamax|0.0014394992476287486|1.670170079024566e-05|8.438509036748851e-07|0.702495 |0.717643 |2 
RNN|512|RNN|1|128|0.2078|Adamax|0.00012584460192815953|0.0012562385217197451|0.00012340980391631592|0.715717 |0.716383 |24 
RNN|512|RNN|1|256|0.0|Adamax|0.00012340980408667956|0.0002204634911948577|0.000122673290616952|0.721453 |0.731576 |21 
RNN|256|RNN|1|256|0.0|Adamax|0.0005875204032249443|1.670170079024566e-05|3.903195317356189e-07|0.721411 |0.725380 |19 
RNN|256|RNN|1|128|0.0|Adamax|0.0013064248170824664|0.001205375536755689|4.2793723373732357e-07|0.710313 |0.720687 |7 
RNN|256|RNN|1|512|0.0|Adamax|0.000246061565336056|1.8644067587374197e-05|4.299878752831805e-06|0.718363 |0.724955 |9 
RNN|512|RNN|1|512|1.0|Adamax|0.000846518922078237|0.1353352808232485|0.00012340980408667956|0.664662 |0.666752 |1 
RNN|512|RNN|1|512|1.0|Adamax|0.0011979303250893288|1.670170079024566e-05|0.00012340980408667956|0.697520 |0.719415 |8 
RNN|256|RNN|1|128|0.0|Adamax|0.00041919552867202096|2.779795354026663e-05|1.2244368457530544e-06|0.709079 |0.714638 |17 
RNN|32|RNN|1|256|0.0|Adamax|0.0006101959299913299|2.6250393337231514e-05|1.3062745459027662e-05|0.665162 |0.676237 |23 
RNN|256|RNN|1|256|1.0|Adamax|0.04978706828663177|0.0015309712560403546|5.6938114815514295e-06|0.657598 |0.684580 |5 
RNN|256|RNN|1|256|0.2626|Adamax|0.00019213099099333963|0.0011482094688583752|0.00010967746600661256|0.716028 |0.732455 |24 
RNN|256|RNN|1|512|0.0|Adamax|0.000464196651916905|0.0013959198887574854|0.00011435890305751266|0.707242 |0.729837 |21 
RNN|128|RNN|1|256|0.0919|Adamax|0.00012340980408667956|0.005937646983411215|3.1387423349707344e-07|0.695241 |0.704459 |24 
RNN|256|RNN|1|256|1.0|Adamax|0.0001234098058957918|0.00032671504629943086|0.00012340980393912705|0.711015 |0.714294 |22 
RNN|128|RNN|1|64|0.0|Adamax|0.00472888082958199|0.0006521715168152581|3.059023393297438e-07|0.694734 |0.704062 |8 
RNN|256|RNN|1|256|1.0|Adamax|0.00012340980444060034|1.670170079024566e-05|3.059023205018258e-07|0.701126 |0.712577 |24 
RNN|128|RNN|1|32|0.0114|Adamax|0.000819903677366718|0.0003392018225854765|0.00011145989151903677|0.684275 |0.694520 |23 
RNN|128|RNN|1|128|0.9146|Adamax|0.0012211414673676442|9.820037999483165e-05|4.154467189541134e-07|0.702907 |0.711513 |11 
RNN|512|RNN|1|512|0.0|Adamax|0.00012340980408667956|1.670170079024566e-05|0.00012340980408667956|0.726286 |0.742811 |23 
RNN|256|RNN|1|512|1.0|Adamax|0.00012386787279669787|0.00832640516045296|2.088713601225677e-05|0.709775 |0.719008 |19 
RNN|512|RNN|1|512|0.0|Adamax|0.00012340980421960898|0.0026391047186369774|0.00011768178616888469|0.718814 |0.729398 |15 
RNN|256|RNN|1|256|0.0|Adamax|0.00035729965598343895|0.00011637131329918247|8.535806398106143e-07|0.718892 |0.727999 |17 
RNN|256|RNN|1|256|0.0|Adamax|0.00012340980716206684|0.007548284585851069|2.2832973778400357e-05|0.703239 |0.725092 |24 
RNN|256|RNN|1|256|0.1032|Adamax|0.0007764521140432467|0.0016285300509514572|9.020775258881129e-07|0.712655 |0.718801 |23 
RNN|256|RNN|1|32|0.0|Adamax|0.001058034258643264|0.00013255110013027507|1.2265993716002232e-06|0.700957 |0.699775 |16 
RNN|512|RNN|1|512|1.0|Adamax|0.00012340980408667956|0.010813869039876113|3.05902360707163e-07|0.719360 |0.726307 |15 
RNN|128|RNN|1|512|0.0|Adamax|0.00012340980408667956|1.670170079024566e-05|3.059023205018258e-07|0.697344 |0.710068 |24 
RNN|256|RNN|1|512|1.0|Adamax|0.00012340980408667956|1.670170079024566e-05|0.00012340980396273506|0.722273 |0.727159 |19 
RNN|256|RNN|1|512|0.0|Adamax|0.00012340980408667956|1.670170079024566e-05|3.059023206509129e-07|0.714228 |0.725638 |24 
RNN|256|RNN|1|256|0.0|Adamax|0.0005070627359936499|0.0001435518896984554|5.454691011471281e-07|0.718486 |0.725131 |17 
RNN|256|RNN|1|256|0.9502|Adamax|0.0006892252437712803|0.002346968564434816|1.768530455834296e-06|0.720856 |0.726768 |8 
RNN|256|RNN|1|256|0.9037|Adamax|0.00013813834279374117|9.731881722521815e-05|6.640237383784575e-07|0.713424 |0.727688 |23 
RNN|512|RNN|1|512|0.0|Adamax|0.00012340980408667956|1.6701700838301467e-05|0.00012340980408667956|0.723144 |0.736194 |24 
RNN|512|RNN|1|512|0.0|Adamax|0.00012340980408667956|0.0004909817113885507|0.00012340980408667956|0.723192 |0.734931 |15 
RNN|512|RNN|1|256|0.0|Adamax|0.00012340980408667956|0.002192969150214922|3.059023205018258e-07|0.723587 |0.737337 |23 
RNN|128|RNN|1|512|0.0393|Adamax|0.0001234098046758112|1.670170079024566e-05|0.00012340980408667956|0.695088 |0.714252 |24 
RNN|512|RNN|1|256|0.0|Adamax|0.00019225794739730358|9.284304318394467e-05|0.0001234098039524964|0.715596 |0.736635 |21 
RNN|256|RNN|1|128|0.1351|Adamax|0.0006515359813940614|0.00044136861341613433|2.870148010679317e-06|0.715782 |0.724779 |22 
RNN|256|RNN|1|64|0.0|Adamax|0.0001234098061382367|0.016586462597537967|1.5165190525124652e-06|0.689764 |0.694269 |23 
RNN|256|RNN|1|128|0.9905|Adamax|0.0004283485971848927|0.0003492617911838407|9.611728994775765e-07|0.716119 |0.732313 |19 
RNN|512|RNN|1|256|0.0|Adamax|0.00012340992265678178|4.720221066374886e-05|3.0590261440772483e-07|0.712040 |0.718768 |17 
RNN|128|RNN|1|256|0.84|Adamax|0.0006239467724098816|0.0005500640863810159|6.385797154839549e-06|0.709430 |0.716172 |16 
RNN|512|RNN|1|512|0.0|Adamax|0.00012658969679672677|0.00021850954677253|4.159745274674842e-06|0.731362 |0.737828 |23 
RNN|512|RNN|1|512|0.0|Adamax|0.0001234098523490297|0.0039784157891987245|1.99239305015029e-06|0.721189 |0.735691 |15 
RNN|512|RNN|1|512|1.0|Adamax|0.00012340980408667956|0.00010395010120266289|0.00012340980408667956|0.727703 |0.736067 |20 
RNN|256|RNN|1|256|0.0|Adamax|0.00012340980408667956|1.670170079024566e-05|0.0001234098007997272|0.710757 |0.719961 |23 
RNN|256|RNN|1|256|0.4275|Adamax|0.00014493915616761935|0.0003789738055121747|3.081947376138434e-06|0.718709 |0.719085 |24 
{'max_val': 0.7313622248559768, 'max_params': {'ct_code': 1.0, 'embdim_exp': 9.0, 'layers_n': 1.0, 'l2_exp': -8.42868085206032, 'eps_exp': -12.390056717615177, 'hid_exp': 9.0, 'dropout': 1.8465877415655915e-07, 'opt_code': 4.0, 'dlm_code': 1.0, 'lr_exp': -8.97455943547816}}
RNN|256|RNN|1|256|0.1|RMSprop|0.006737946999085467|0.00012340980408667956|2.2603294069810542e-06|0.674787 |0.672747 |7 
RNN|128|RNN|2|32|0.3798|RMSprop|0.03394380766469671|1.9003492996136116e-05|2.196467638780278e-06|0.590210 |0.573805 |1 
RNN|128|RNN|1|128|0.9408|RMSprop|0.005322547890404997|0.00048585138987371917|1.2149739715756353e-06|0.660891 |0.679490 |3 
RNN|64|RNN|1|256|0.509|RMSprop|0.008072678359609004|0.0003844472586237351|0.00011653294189149723|0.643968 |0.653435 |4 
RNN|64|RNN|1|128|0.5677|RMSprop|0.0024212368993328784|0.0003244257430468896|4.893296496765269e-06|0.666691 |0.676998 |4 
RNN|64|RNN|2|128|0.5141|RMSprop|0.047343473423847114|4.042960297154101e-05|2.03384568628615e-05|0.538010 |0.508987 |1 
RNN|512|RNN|1|32|0.0|RMSprop|0.00012340980408667956|0.1353352832366127|0.00012340980408667956|0.668359 |0.680817 |12 
RNN|32|RNN|1|512|0.0|RMSprop|0.049787068367863944|0.1353352832366127|3.059023205018258e-07|0.562601 |0.561711 |6 
RNN|512|RNN|1|512|1.0|RMSprop|0.00012340980408667956|1.670170079024566e-05|0.00012340980408667956|0.712053 |0.721795 |10 
RNN|512|RNN|1|32|0.0|RMSprop|0.00012340980408667956|1.670170079024566e-05|3.059023205018258e-07|0.701572 |0.697850 |23 
RNN|512|RNN|1|512|1.0|RMSprop|0.00012340980408667956|0.13533528312552692|3.059023205018258e-07|0.668254 |0.677389 |3 
RNN|512|RNN|1|32|1.0|RMSprop|0.049787068367863944|0.008800980968974196|0.00012340980408667956|0.608408 |0.619777 |8 
RNN|32|RNN|1|512|1.0|RMSprop|0.00012340980408667956|1.670170079024566e-05|3.059023205018258e-07|0.683834 |0.672139 |10 
RNN|512|RNN|1|512|0.0|RMSprop|0.00012340980408667956|0.003237266064963398|0.00012340980408667956|0.702491 |0.728203 |6 
RNN|512|RNN|1|512|1.0|RMSprop|0.0001234098040867975|1.670170079026263e-05|3.059023205018258e-07|0.714002 |0.722072 |15 
RNN|32|RNN|1|32|1.0|RMSprop|0.00012340980408667956|0.0004672235972147738|0.00012340980408667956|0.647106 |0.659123 |24 
RNN|512|RNN|1|512|0.0|RMSprop|0.00012340980408667956|0.0002392290683558518|3.059023205018258e-07|0.715612 |0.731170 |8 
RNN|256|RNN|1|256|1.0|RMSprop|0.00012340980408667956|0.0003035657454561178|3.153759472056918e-06|0.704485 |0.728999 |14 
RNN|256|RNN|1|512|0.0|RMSprop|0.00012340980408667956|1.670170079024566e-05|3.059023205018258e-07|0.710752 |0.717139 |5 
RNN|256|RNN|1|512|0.0|RMSprop|0.00012340980485336416|0.0004092981055114062|2.6997868292850437e-05|0.716294 |0.723799 |16 
RNN|512|RNN|1|32|1.0|RMSprop|0.00012340980408667956|0.0003665676404430769|3.7108980698882256e-07|0.683581 |0.696628 |16 
RNN|512|RNN|1|256|1.0|RMSprop|0.00012340980408683279|0.0022400122658383205|0.00012340980408667956|0.719753 |0.728254 |13 
RNN|512|RNN|1|256|0.0|RMSprop|0.00012340980413334555|7.720286021294669e-05|0.00012340980402970956|0.715097 |0.723165 |12 
RNN|512|RNN|1|256|0.0|RMSprop|0.00012340980488695607|1.6858260891952587e-05|0.00010416226997859468|0.720403 |0.728036 |9 
RNN|512|RNN|1|512|1.0|RMSprop|0.00016257648309784682|0.00024418366535394466|0.0001234098040667963|0.706627 |0.718449 |9 
RNN|256|RNN|1|256|0.0478|RMSprop|0.00012435460396350757|2.6137927341353173e-05|2.4039032624156108e-05|0.701009 |0.712868 |7 
RNN|512|RNN|1|512|1.0|RMSprop|0.00012340980408667956|1.9334994727200842e-05|3.059023205018258e-07|0.713849 |0.721192 |9 
RNN|512|RNN|1|256|0.0|RMSprop|0.0001234098041237529|1.6701700820059542e-05|0.00012340980397413187|0.703823 |0.727713 |8 
RNN|512|RNN|1|512|1.0|RMSprop|0.0001234098046210082|1.670170096884974e-05|3.0590232146085507e-07|0.709880 |0.720577 |2 
RNN|256|RNN|1|256|0.1866|RMSprop|0.00012668804642895548|0.00029500226921028367|1.2982929852467136e-05|0.714394 |0.729219 |13 
RNN|512|RNN|1|512|0.0|RMSprop|0.00012340980408667956|1.670170079024566e-05|3.059023205018258e-07|0.713071 |0.727392 |9 
RNN|256|RNN|1|256|0.1553|RMSprop|0.0001510300470838901|0.00030803732907856387|2.039942206180793e-05|0.710585 |0.712677 |5 
RNN|256|RNN|1|256|1.0|RMSprop|0.00012340980408667956|1.670170079024566e-05|3.0818399049295918e-06|0.703980 |0.726160 |14 
RNN|256|RNN|1|256|0.9499|RMSprop|0.00013108661594532527|0.0003645924794491088|1.1649768369874904e-05|0.707286 |0.725986 |12 
RNN|256|RNN|1|512|0.2181|RMSprop|0.0004975522036689124|0.000260495855104669|3.05902369698817e-07|0.698966 |0.713965 |2 
RNN|256|RNN|1|512|0.0|RMSprop|0.00012340980584325315|1.670170079024566e-05|6.164814831436573e-07|0.710091 |0.726024 |7 
RNN|512|RNN|1|512|1.0|RMSprop|0.00012340980408667956|0.1353352832366127|0.00012340980408667956|0.660831 |0.677543 |1 
RNN|256|RNN|1|256|0.0|RMSprop|0.00014959306065931503|0.0005599622829299708|2.700077026742472e-06|0.711686 |0.722059 |12 
RNN|512|RNN|1|256|0.0|RMSprop|0.00012340980408667956|1.670170079024566e-05|0.000123409804076367|0.723052 |0.726367 |17 
RNN|256|RNN|1|128|0.8718|RMSprop|0.00012758590925869136|0.0001169306336229864|1.1050246265410514e-05|0.717400 |0.728022 |19 
RNN|256|RNN|1|512|0.0|RMSprop|0.00012340980408667956|2.2939590494655233e-05|3.059023205018258e-07|0.731856 |0.719243 |9 
RNN|256|RNN|1|256|1.0|RMSprop|0.00012340980707137078|3.288437276595821e-05|1.2239644346714208e-05|0.710302 |0.722338 |14 
RNN|128|RNN|1|256|0.0418|RMSprop|0.00012977125832792938|0.0001655525284692685|2.013946403318124e-06|0.702919 |0.708582 |12 
RNN|256|RNN|1|256|0.0|RMSprop|0.00012340980409039095|1.670170079024566e-05|2.0473264907210546e-06|0.688707 |0.711428 |8 
RNN|512|RNN|1|512|0.8542|RMSprop|0.00012340982220932037|1.670170079024566e-05|3.059023402656105e-07|0.705301 |0.723957 |5 
RNN|256|RNN|1|128|0.0684|RMSprop|0.00012808234965250575|0.0010368175719417663|4.672998883109404e-05|0.700412 |0.708331 |18 
RNN|256|RNN|1|512|1.0|RMSprop|0.00023960464074964467|0.00012331558896233716|0.00012340980403998945|0.701456 |0.714380 |7 
RNN|256|RNN|1|512|0.1744|RMSprop|0.00012340980476518407|0.000129476268419176|1.0107978141242837e-06|0.717023 |0.716818 |20 
RNN|256|RNN|1|256|0.6274|RMSprop|0.00015243368566418943|0.0002113203723559661|3.2435656844049585e-07|0.711469 |0.715923 |7 
RNN|512|RNN|1|512|1.0|RMSprop|0.00012340980408667956|1.6701700906499e-05|3.059023205018258e-07|0.710922 |0.730912 |14 
RNN|512|RNN|1|512|0.0|RMSprop|0.00012340980408667956|1.670170079024566e-05|0.00012340980408667956|0.707733 |0.725829 |4 
RNN|256|RNN|1|256|0.0061|RMSprop|0.0001235810845271999|0.0005700245796241622|1.9791651999436873e-05|0.723475 |0.721558 |9 
RNN|256|RNN|1|256|1.0|RMSprop|0.00012340980408667956|1.670170079024566e-05|3.059023205018258e-07|0.725554 |0.721738 |14 
RNN|256|RNN|1|256|0.9534|RMSprop|0.00012594283539426544|0.00040870078005495695|1.013116873878278e-06|0.714588 |0.728584 |20 
RNN|256|RNN|1|256|0.1606|RMSprop|0.00012800096658873908|0.00033384491397952214|1.4170793372948072e-05|0.714401 |0.723422 |19 
RNN|256|RNN|1|256|1.0|RMSprop|0.00012340980408748125|5.1901080402166265e-05|3.302151776411695e-07|0.703841 |0.728335 |10 
RNN|256|RNN|1|128|0.0347|RMSprop|0.00014727830614191537|0.00013159591375123335|3.523136673873454e-07|0.704013 |0.718290 |14 
RNN|256|RNN|1|256|0.1322|RMSprop|0.00016780312493087357|0.00020090521488697806|1.0833082119633235e-05|0.706635 |0.718674 |13 
RNN|256|RNN|1|256|0.0461|RMSprop|0.0001481445079142708|0.0002993782995618552|5.560449859634136e-06|0.701820 |0.727520 |9 
RNN|256|RNN|1|256|0.8871|RMSprop|0.00012439345839678563|2.003004163474606e-05|4.575066224494778e-06|0.696305 |0.721283 |8 
RNN|256|RNN|1|256|0.0622|RMSprop|0.00012340980408667956|0.00021965880382825246|3.4483262185266474e-07|0.713958 |0.718576 |4 
RNN|256|RNN|1|512|0.0|RMSprop|0.00012340980408667956|6.54185529759677e-05|3.059023205018258e-07|0.721339 |0.727640 |14 
RNN|256|RNN|1|256|0.1253|RMSprop|0.00012885393053110584|2.8866485841855287e-05|6.165885587921552e-07|0.713275 |0.728380 |18 
RNN|256|RNN|1|256|0.2639|RMSprop|0.00019067179285200717|0.00013165159124315287|2.852035022472467e-05|0.708201 |0.716282 |6 
RNN|256|RNN|1|256|0.2108|RMSprop|0.00013335495708008817|0.00019955484050755316|1.2612554506474224e-05|0.713734 |0.728945 |16 
RNN|256|RNN|1|256|0.0986|RMSprop|0.00012340980408667956|6.59204316745821e-05|3.878099100352712e-06|0.726851 |0.729891 |24 
RNN|256|RNN|1|256|0.2606|RMSprop|0.00012340980408667956|0.00010586615279658763|3.059023205018258e-07|0.702942 |0.718987 |9 
RNN|256|RNN|1|256|0.0447|RMSprop|0.00012876853001533934|0.000518357612292315|4.996096089063447e-06|0.707749 |0.723087 |17 
RNN|256|RNN|1|256|0.6475|RMSprop|0.00013409921973973833|4.508657462050042e-05|9.01858413747991e-06|0.708963 |0.715646 |14 
RNN|256|RNN|1|128|0.4898|RMSprop|0.00015280531999917736|0.00036106583385761126|6.202152938028304e-07|0.708675 |0.721498 |11 
RNN|256|RNN|1|256|0.4939|RMSprop|0.00014073084314057083|6.370125536547827e-05|8.193299812672377e-06|0.712023 |0.720225 |10 
RNN|256|RNN|1|512|0.5187|RMSprop|0.00012340980408667956|0.0003676902613531438|0.00012340980408667956|0.708986 |0.728517 |14 
RNN|256|RNN|1|256|0.0713|RMSprop|0.0001264951871409696|2.5735510934782127e-05|3.691624760839598e-07|0.704859 |0.724368 |7 
RNN|512|RNN|1|512|1.0|RMSprop|0.00012340980671160645|0.0012251309878120499|1.0469557369909257e-06|0.715889 |0.720256 |8 
RNN|512|RNN|1|512|0.962|RMSprop|0.00012340983175394677|0.00010685223293617915|0.00012340980408667956|0.708098 |0.725005 |8 
RNN|256|RNN|1|256|0.1817|RMSprop|0.00012340983174308773|6.926536142314351e-05|3.308710676365555e-05|0.717423 |0.723789 |18 
RNN|256|RNN|1|256|0.0967|RMSprop|0.00017223108894043622|0.000872254979430018|8.307335871503466e-06|0.715553 |0.721654 |15 
RNN|256|RNN|1|256|0.1824|RMSprop|0.00014783298487321407|0.00011181496919873891|1.3090947116121955e-05|0.705553 |0.726027 |14 
RNN|256|RNN|1|256|0.6035|RMSprop|0.00013491589888694143|0.00014283291755172274|7.837763313794199e-05|0.707846 |0.718190 |9 
RNN|256|RNN|1|256|0.2527|RMSprop|0.00014004461178846193|0.000940114749182714|8.755123517422676e-07|0.712352 |0.725801 |7 
RNN|256|RNN|1|256|0.9705|RMSprop|0.0001256316437567571|0.0010230235881524008|1.742933321280784e-05|0.710171 |0.723033 |16 
RNN|512|RNN|1|256|0.0|RMSprop|0.00012340980408667956|1.670170079024566e-05|3.059023205018258e-07|0.716797 |0.730621 |10 
RNN|512|RNN|1|256|1.0|RMSprop|0.00012340980408667956|1.670170079024566e-05|3.0590235450563957e-07|0.698751 |0.721585 |6 
RNN|256|RNN|1|256|0.7759|RMSprop|0.00014399196906220862|0.00020009081581508206|1.0876138436379995e-06|0.702844 |0.715080 |8 
RNN|256|RNN|1|256|0.2269|RMSprop|0.00013372222469471852|0.000710494208494448|1.1442235159859972e-06|0.712314 |0.733885 |20 
RNN|512|RNN|1|256|0.0|RMSprop|0.00012340980451548125|0.0017347806591378407|3.059023205018258e-07|0.708683 |0.724968 |7 
